28,1,0,1,0,2013,3216,33,1142,254,73
28,1,0,1,0,2014,2441,35,1000,234,56
28,1,0,1,0,2015,2468,50,1039,306,52
28,1,0,1,0,2016,2421,41,952,231,61
29,1,0,1,0,2010,11374,130,3974,519,231
29,1,0,1,0,2011,12917,177,4231,644,234
29,1,0,1,0,2012,12392,166,3804,643,237
29,1,0,1,0,2013,11324,195,3325,641,176
29,1,0,1,0,2014,9457,304,2839,522,139
29,1,0,1,0,2015,9142,152,2858,528,139
29,1,0,1,0,2016,9059,141,2826,480,182
31,0,0,0,1,2010,18,3,4,3,6
31,0,0,0,1,2011,4,nan,1,nan,3
31,0,0,0,1,2012,6,1,1,1,0
31,0,0,0,1,2013,6,1,1,1,0
31,0,0,0,1,2014,nan,nan,nan,nan,nan
31,0,0,0,1,2015,nan,nan,nan,nan,nan
31,0,0,0,1,2016,nan,nan,nan,nan,nan
32,0,0,0,1,2010,472,17,136,68,93
32,0,0,0,1,2011,640,33,198,87,67
32,0,0,0,1,2012,414,28,139,84,87
32,0,0,0,1,2013,378,19,164,103,56
32,0,0,0,1,2014,227,14,105,74,57
32,0,0,0,1,2015,244,26,98,97,65
32,0,0,0,1,2016,214,13,90,81,29
33,0,0,0,1,2010,432,32,115,69,122
33,0,0,0,1,2011,912,48,310,144,264
33,0,0,0,1,2012,1191,74,388,199,268
33,0,0,0,1,2013,946,48,290,221,202
33,0,0,0,1,2014,787,73,304,222,159
33,0,0,0,1,2015,932,94,239,231,192
33,0,0,0,1,2016,816,83,320,312,206
34,0,0,0,1,2010,1521,59,449,184,445
34,0,0,0,1,2011,1372,48,460,253,400
34,0,0,0,1,2012,1352,46,426,267,301
34,0,0,0,1,2013,1264,45,416,301,257
34,0,0,0,1,2014,918,39,266,182,159
34,0,0,0,1,2015,1266,60,381,297,234
34,0,0,0,1,2016,1810,69,467,322,214
35,0,0,0,1,2010,1597,101,580,310,420
35,0,0,0,1,2011,1672,66,479,365,346
35,0,0,0,1,2012,1643,71,427,386,255
35,0,0,0,1,2013,1322,79,398,375,238
35,0,0,0,1,2014,1043,44,349,372,154
35,0,0,0,1,2015,1073,83,415,467,179
35,0,0,0,1,2016,733,76,331,347,111
36,0,0,0,1,2010,588,28,118,62,72
36,0,0,0,1,2011,664,18,125,69,94
36,0,0,0,1,2012,531,28,129,78,66
36,0,0,0,1,2013,353,17,78,55,23
36,0,0,0,1,2014,299,15,82,47,25
36,0,0,0,1,2015,327,34,87,53,14
36,0,0,0,1,2016,501,41,165,92,13
37,0,0,0,1,2010,78,5,20,10,8
37,0,0,0,1,2011,103,3,34,12,9
37,0,0,0,1,2012,91,2,25,21,13
37,0,0,0,1,2013,83,1,22,14,3
37,0,0,0,1,2014,88,3,52,24,2
37,0,0,0,1,2015,93,1,18,14,3
37,0,0,0,1,2016,173,9,61,43,3
38,0,0,0,1,2010,153,16,31,14,12
38,0,0,0,1,2011,264,10,70,40,32
38,0,0,0,1,2012,119,10,44,21,23
38,0,0,0,1,2013,107,9,31,45,16
38,0,0,0,1,2014,88,10,40,22,12
38,0,0,0,1,2015,81,6,21,19,7
38,0,0,0,1,2016,91,5,28,16,9
39,0,0,0,1,2010,95,5,25,18,20
39,0,0,0,1,2011,71,5,22,18,14
39,0,0,0,1,2012,32,1,21,20,3
39,0,0,0,1,2013,30,nan,11,24,9
39,0,0,0,1,2014,21,3,15,8,7
39,0,0,0,1,2015,12,nan,6,14,2
39,0,0,0,1,2016,19,nan,3,2,3
40,0,0,0,1,2010,240,14,36,25,22
40,0,0,0,1,2011,223,9,66,39,23
40,0,0,0,1,2012,157,12,65,41,25
40,0,0,0,1,2013,109,12,50,32,19
40,0,0,0,1,2014,58,5,37,27,8
40,0,0,0,1,2015,69,7,24,20,10
40,0,0,0,1,2016,79,6,26,22,12
41,0,0,0,1,2010,86,16,35,22,21
41,0,0,0,1,2011,122,16,36,24,15
41,0,0,0,1,2012,91,14,44,24,7
41,0,0,0,1,2013,78,10,34,28,12
41,0,0,0,1,2014,57,5,23,22,2
41,0,0,0,1,2015,59,12,32,17,14
41,0,0,0,1,2016,105,9,24,18,3
42,0,0,0,1,2010,80,5,9,3,15
42,0,0,0,1,2011,85,5,15,3,4
42,0,0,0,1,2012,56,1,5,3,2
42,0,0,0,1,2013,46,nan,15,10,11
42,0,0,0,1,2014,72,nan,34,7,17
42,0,0,0,1,2015,42,nan,13,7,43
42,0,0,0,1,2016,31,5,3,3,5
43,0,0,0,1,2010,359,15,148,31,44
43,0,0,0,1,2011,344,9,68,32,25
43,0,0,0,1,2012,200,17,98,30,22
43,0,0,0,1,2013,128,4,54,46,33
